date,total_hours,sessions,avg_session_min,unique_channels,unique_games,lol_hours,esports_hours,is_active,rolling_7d,rolling_30d,trend_signal,is_binge,lol_share_day,cumulative_hours,year,month
2024-06-22,1.9167999999999998,9.0,12.777777777777779,4.0,3.0,1.6334,1.6334,True,22.151,215.119,0.441,False,0.852,3443.832,2024,6
2024-06-23,11.1669,21.0,31.904761904761905,6.0,5.0,10.5001,10.6501,True,31.251,225.07,0.595,True,0.94,3454.999,2024,6
2024-06-24,4.7334000000000005,8.0,35.5,4.0,4.0,0.3667,0.3667,True,29.334,226.653,0.555,True,0.077,3459.732,2024,6
2024-06-25,4.333600000000001,15.0,17.333333333333332,4.0,2.0,0.5502,0.5502,True,32.718,223.053,0.629,True,0.127,3464.066,2024,6
2024-06-26,9.350200000000001,17.0,33.0,6.0,4.0,5.0668,5.0668,True,40.051,223.82,0.767,True,0.542,3473.416,2024,6
2024-06-27,6.5333,18.0,21.77777777777778,4.0,3.0,6.483300000000001,6.483300000000001,True,44.918,225.103,0.855,True,0.992,3479.949,2024,6
2024-06-28,4.7833,12.0,23.916666666666668,3.0,1.0,4.7833,4.7833,True,42.818,224.719,0.817,True,1.0,3484.732,2024,6
2024-06-29,12.4505,41.0,18.21951219512195,12.0,9.0,9.4002,10.917,True,53.351,227.586,1.005,True,0.755,3497.183,2024,6
2024-06-30,11.3834,27.0,25.296296296296298,5.0,3.0,8.9667,11.1667,True,53.568,225.786,1.017,True,0.788,3508.566,2024,6
2024-07-01,12.5001,12.0,62.5,6.0,6.0,6.3334,9.2501,True,61.334,223.803,1.175,True,0.507,3521.066,2024,7
2024-07-02,10.5837,34.0,18.676470588235293,9.0,6.0,4.0667,8.083400000000001,True,67.584,224.636,1.289,True,0.384,3531.65,2024,7
2024-07-03,14.1003,22.0,38.45454545454545,8.0,5.0,8.9002,11.5669,True,72.335,228.104,1.359,True,0.631,3545.75,2024,7
2024-07-04,15.5837,44.0,21.25,13.0,7.0,10.316800000000002,10.316800000000002,True,81.385,235.871,1.479,True,0.662,3561.334,2024,7
2024-07-05,11.7335,24.0,29.333333333333332,5.0,3.0,4.933400000000001,4.933400000000001,True,88.335,243.688,1.554,True,0.42,3573.068,2024,7
2024-07-06,3.4335,21.0,9.80952380952381,5.0,4.0,3.3167000000000004,3.3167000000000004,True,79.318,239.438,1.42,True,0.966,3576.501,2024,7
2024-07-07,13.6334,20.0,40.9,9.0,7.0,2.7334000000000005,3.3168000000000006,True,81.568,239.938,1.457,True,0.2,3590.135,2024,7
2024-07-08,0.3334,4.0,5.0,3.0,2.0,0.3167,0.3167,True,69.402,228.787,1.3,False,0.95,3590.468,2024,7
2024-07-09,8.7,11.0,47.45454545454545,5.0,4.0,0.0,0.0,True,67.518,226.237,1.279,True,0.0,3599.168,2024,7
2024-07-10,6.5,16.0,24.375,8.0,6.0,3.25,3.25,True,59.918,228.921,1.122,True,0.5,3605.668,2024,7
2024-07-11,6.8835,15.0,27.533333333333335,6.0,4.0,5.8669,5.8669,True,51.217,227.954,0.963,True,0.852,3612.551,2024,7
2024-07-12,8.9666,18.0,29.88888888888889,5.0,3.0,7.599899999999999,7.599899999999999,True,48.45,224.77,0.924,True,0.848,3621.518,2024,7
2024-07-13,7.5001,22.0,20.454545454545453,9.0,7.0,3.3833999999999995,3.3833999999999995,True,52.517,221.954,1.014,True,0.451,3629.018,2024,7
2024-07-14,3.4669000000000003,18.0,11.555555555555555,9.0,5.0,3.0501,3.1334000000000004,True,42.35,220.537,0.823,True,0.88,3632.485,2024,7
2024-07-15,0.2834,3.0,5.666666666666667,3.0,3.0,0.0,0.0167,True,42.3,211.088,0.859,False,0.0,3632.768,2024,7
2024-07-16,2.0334,8.0,15.25,3.0,3.0,2.0001,2.0334000000000003,True,35.634,211.054,0.724,False,0.984,3634.802,2024,7
2024-07-17,5.0,13.0,23.076923076923077,5.0,5.0,1.4833,4.8333,True,34.134,209.404,0.699,True,0.297,3639.802,2024,7
2024-07-18,10.6165,27.0,23.59259259259259,6.0,4.0,5.1665,7.6332,True,37.867,219.07,0.741,True,0.487,3650.418,2024,7
2024-07-19,11.0504,39.0,17.0,16.0,10.0,2.4667000000000003,7.2001,True,39.951,228.104,0.751,True,0.223,3661.469,2024,7
2024-07-20,12.3174,45.0,16.42222222222222,10.0,7.0,6.9336,10.1006,True,44.768,238.755,0.804,True,0.563,3673.786,2024,7
2024-07-21,11.0835,47.0,14.148936170212766,7.0,4.0,4.3668,9.050199999999997,True,52.385,242.955,0.924,True,0.394,3684.87,2024,7
2024-07-22,6.6503000000000005,27.0,14.777777777777779,8.0,6.0,4.2167,4.2334000000000005,True,58.752,247.688,1.017,True,0.634,3691.52,2024,7
2024-07-23,9.0834,20.0,27.25,5.0,5.0,8.2334,8.2334,True,65.802,245.605,1.148,True,0.906,3700.603,2024,7
2024-07-24,5.7671,24.0,14.416666666666666,9.0,8.0,3.1001000000000003,3.7335000000000003,True,66.569,246.638,1.157,True,0.538,3706.37,2024,7
2024-07-25,8.3336,36.0,13.88888888888889,13.0,7.0,3.2334000000000005,4.216800000000001,True,64.286,250.638,1.099,True,0.388,3714.704,2024,7
2024-07-26,10.0001,29.0,20.689655172413794,8.0,7.0,8.9,9.35,True,63.235,251.288,1.078,True,0.89,3724.704,2024,7
2024-07-27,10.2003,20.0,30.6,2.0,1.0,10.2003,10.2003,True,61.118,254.955,1.027,True,1.0,3734.904,2024,7
2024-07-28,8.100200000000001,21.0,23.142857142857142,4.0,4.0,7.2334000000000005,8.0668,True,58.135,258.272,0.965,True,0.893,3743.005,2024,7
2024-07-29,3.8334,14.0,16.428571428571427,7.0,5.0,2.8,2.8,True,55.318,249.655,0.95,True,0.73,3746.838,2024,7
2024-07-30,6.8172,27.0,15.148148148148149,11.0,8.0,0.7168,3.0836000000000006,True,53.052,245.089,0.928,True,0.105,3753.655,2024,7
2024-07-31,12.3001,48.0,15.375,8.0,5.0,5.566800000000001,10.483300000000003,True,59.585,244.889,1.043,True,0.453,3765.955,2024,7
2024-08-01,8.3338,45.0,11.11111111111111,10.0,9.0,1.6835,6.000300000000001,True,59.585,242.639,1.052,True,0.202,3774.289,2024,8
2024-08-02,4.5667,15.0,18.266666666666666,6.0,4.0,2.7,4.5167,True,54.152,233.105,0.996,True,0.591,3778.856,2024,8
2024-08-03,15.033600000000002,36.0,25.055555555555557,12.0,6.0,2.0335,11.4169,True,58.985,232.555,1.087,True,0.135,3793.889,2024,8
2024-08-04,11.9503,25.0,28.68,8.0,5.0,4.5167,7.750200000000001,True,62.835,232.772,1.157,True,0.378,3805.84,2024,8
2024-08-05,12.6668,33.0,23.03030303030303,8.0,8.0,5.1166,6.1833,True,71.668,242.005,1.269,True,0.404,3818.507,2024,8
2024-08-06,11.100100000000001,34.0,19.58823529411765,11.0,10.0,3.6166000000000005,4.416600000000001,True,75.951,239.472,1.359,True,0.326,3829.607,2024,8
2024-08-07,7.2503,22.0,19.772727272727273,9.0,6.0,2.4835000000000003,2.4835000000000003,True,70.902,246.389,1.233,True,0.343,3836.857,2024,8
2024-08-08,2.5169,11.0,13.727272727272727,7.0,4.0,0.4002,0.9169,True,65.085,240.206,1.161,False,0.159,3839.374,2024,8
2024-08-09,15.0,16.0,56.25,10.0,7.0,5.9167,9.0167,True,75.518,248.706,1.301,True,0.394,3854.374,2024,8
2024-08-10,18.217000000000002,20.0,54.65,8.0,4.0,9.6668,9.6668,True,78.701,260.039,1.297,True,0.531,3872.591,2024,8
2024-08-11,15.8002,22.0,43.09090909090909,9.0,5.0,10.100000000000001,10.25,True,82.551,266.873,1.326,True,0.639,3888.391,2024,8
2024-08-12,15.0335,24.0,37.583333333333336,12.0,9.0,6.6166,6.6999,True,84.918,274.406,1.326,True,0.44,3903.425,2024,8
2024-08-13,16.8839,39.0,25.974358974358974,14.0,12.0,5.900200000000001,9.900300000000001,True,90.702,287.823,1.351,True,0.349,3920.308,2024,8
2024-08-14,11.4337,35.0,19.6,12.0,8.0,5.1002,5.350199999999999,True,94.885,298.974,1.36,True,0.446,3931.742,2024,8
2024-08-15,11.2837,31.0,21.838709677419356,11.0,9.0,6.2834,7.3002,True,103.652,308.224,1.441,True,0.557,3943.026,2024,8
2024-08-16,16.6002,38.0,26.210526315789473,10.0,5.0,9.1501,14.3334,True,105.252,319.824,1.41,True,0.551,3959.626,2024,8
2024-08-17,17.4505,35.0,29.914285714285715,12.0,9.0,12.2834,12.333499999999999,True,104.486,326.658,1.371,True,0.704,3977.077,2024,8
2024-08-18,18.6834,49.0,22.877551020408163,11.0,8.0,8.3,14.583299999999998,True,107.369,334.291,1.377,True,0.444,3995.76,2024,8
2024-08-19,8.0334,12.0,40.166666666666664,7.0,3.0,6.1,6.1,True,100.369,330.007,1.303,True,0.759,4003.793,2024,8
2024-08-20,8.5502,31.0,16.548387096774192,13.0,6.0,3.3835,3.3835,True,92.035,327.474,1.204,True,0.396,4012.344,2024,8
2024-08-21,18.416800000000002,43.0,25.697674418604652,7.0,8.0,5.0,5.0,True,99.018,339.24,1.251,True,0.271,4030.76,2024,8
2024-08-22,8.8335,19.0,27.894736842105264,7.0,7.0,5.550000000000001,5.933400000000001,True,96.568,338.991,1.221,True,0.628,4039.594,2024,8
2024-08-23,18.4003,38.0,29.05263157894737,5.0,4.0,11.616800000000001,15.133600000000005,True,98.368,351.624,1.199,True,0.631,4057.994,2024,8
2024-08-24,14.8506,43.0,20.72093023255814,14.0,8.0,12.183600000000002,14.283700000000001,True,95.768,358.141,1.146,True,0.82,4072.845,2024,8
2024-08-25,11.7335,17.0,41.411764705882355,7.0,5.0,3.7333,9.2334,True,88.818,359.874,1.058,True,0.318,4084.578,2024,8
2024-08-26,2.2500999999999998,16.0,8.4375,6.0,5.0,0.0167,0.0167,True,83.035,351.924,1.011,False,0.007,4086.828,2024,8
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,74.485,343.824,0.928,False,,4086.828,2024,8
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,56.068,339.99,0.707,False,,4086.828,2024,8
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,47.234,333.173,0.608,False,,4086.828,2024,8
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,28.834,320.873,0.385,False,,4086.828,2024,8
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.984,312.539,0.192,False,,4086.828,2024,8
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.25,307.972,0.031,False,,4086.828,2024,9
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,292.939,0.0,False,,4086.828,2024,9
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,280.989,0.0,False,,4086.828,2024,9
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,268.322,0.0,False,,4086.828,2024,9
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,257.222,0.0,False,,4086.828,2024,9
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,249.971,0.0,False,,4086.828,2024,9
2024-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,247.455,0.0,False,,4086.828,2024,9
2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,232.455,0.0,False,,4086.828,2024,9
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,214.238,0.0,False,,4086.828,2024,9
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,198.437,0.0,False,,4086.828,2024,9
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,183.404,0.0,False,,4086.828,2024,9
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,166.52,0.0,False,,4086.828,2024,9
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,155.086,0.0,False,,4086.828,2024,9
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,143.802,0.0,False,,4086.828,2024,9
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,127.202,0.0,False,,4086.828,2024,9
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,109.752,0.0,False,,4086.828,2024,9
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,91.068,0.0,False,,4086.828,2024,9
2024-09-18,4.1335,23.0,10.782608695652174,5.0,3.0,2.75,2.75,True,4.134,87.168,0.203,True,0.665,4090.962,2024,9
2024-09-19,4.3669,14.0,18.714285714285715,9.0,7.0,4.1668,4.1668,True,8.5,82.985,0.439,True,0.954,4095.329,2024,9
2024-09-20,2.2176,40.0,3.325,28.0,14.0,1.2834999999999999,1.3168999999999997,True,10.718,66.786,0.688,False,0.579,4097.546,2024,9
2024-09-21,5.0843,56.0,5.446428571428571,30.0,15.0,3.1837000000000004,3.3337000000000003,True,15.802,63.037,1.074,True,0.626,4102.631,2024,9
2024-09-22,5.4338,32.0,10.1875,10.0,4.0,3.5167999999999995,3.5167999999999995,True,21.236,50.07,1.818,True,0.647,4108.064,2024,9
2024-09-23,6.4172,36.0,10.694444444444445,17.0,7.0,4.6835,4.6835,True,27.653,41.637,2.846,True,0.73,4114.482,2024,9
2024-09-24,7.5173,39.0,11.564102564102564,8.0,4.0,6.5337,6.5337,True,35.171,37.421,4.028,True,0.869,4121.999,2024,9
2024-09-25,7.3169,39.0,11.256410256410257,10.0,10.0,4.9666999999999994,4.9666999999999994,True,38.354,42.488,3.869,True,0.679,4129.316,2024,9
2024-09-26,5.1503000000000005,22.0,14.045454545454545,4.0,4.0,5.1002,5.116900000000001,True,39.137,47.638,3.521,True,0.99,4134.466,2024,9
2024-09-27,3.1502,16.0,11.8125,6.0,6.0,2.8001,2.9668,True,40.07,50.788,3.381,True,0.889,4137.616,2024,9
2024-09-28,5.2168,16.0,19.5625,6.0,6.0,0.95,1.35,True,40.202,56.005,3.076,True,0.182,4142.833,2024,9
2024-09-29,2.6166,18.0,8.722222222222221,6.0,5.0,1.1834,2.25,True,37.385,58.621,2.733,False,0.452,4145.45,2024,9
2024-09-30,9.4172,37.0,15.27027027027027,14.0,6.0,7.2336,7.2336,True,40.385,68.039,2.544,True,0.768,4154.867,2024,9
2024-10-01,7.2842,57.0,7.666666666666667,22.0,8.0,3.9671000000000003,3.9838000000000005,True,40.152,75.323,2.285,True,0.545,4162.151,2024,10
2024-10-02,6.6006,42.0,9.428571428571429,17.0,8.0,5.4337,5.4837,True,39.436,81.923,2.063,True,0.823,4168.752,2024,10
2024-10-03,7.5503,42.0,10.785714285714286,10.0,5.0,7.100199999999999,7.100199999999999,True,41.836,89.474,2.004,True,0.94,4176.302,2024,10
2024-10-04,7.1505,39.0,11.0,11.0,5.0,6.717,6.7337,True,45.836,96.624,2.033,True,0.939,4183.453,2024,10
2024-10-05,7.3501,19.0,23.210526315789473,5.0,5.0,6.100099999999999,6.1501,True,47.97,103.974,1.977,True,0.83,4190.803,2024,10
2024-10-06,7.6669,34.0,13.529411764705882,5.0,4.0,5.9002,5.9002,True,53.02,111.641,2.035,True,0.77,4198.47,2024,10
2024-10-07,8.5169,18.0,28.38888888888889,6.0,7.0,6.6501,6.6501,True,52.119,120.158,1.859,True,0.781,4206.986,2024,10
2024-10-08,2.5503,15.0,10.2,7.0,7.0,2.3002000000000002,2.3002000000000002,True,47.386,122.708,1.655,False,0.902,4209.537,2024,10
2024-10-09,1.9168999999999998,14.0,8.214285714285714,8.0,4.0,1.7501,1.7501,True,42.702,124.625,1.468,False,0.913,4211.454,2024,10
2024-10-10,7.6503000000000005,25.0,18.36,11.0,7.0,7.5,7.5,True,42.802,132.276,1.387,True,0.98,4219.104,2024,10
2024-10-11,5.4338,26.0,12.538461538461538,11.0,10.0,3.7169,4.5502,True,41.085,137.709,1.279,True,0.684,4224.538,2024,10
2024-10-12,2.5669,19.0,8.105263157894736,8.0,4.0,2.2501000000000007,2.2835000000000005,True,36.302,140.276,1.109,False,0.877,4227.105,2024,10
2024-10-13,7.7501,21.0,22.142857142857142,4.0,1.0,7.7501,7.7501,True,36.385,148.026,1.053,True,1.0,4234.855,2024,10
2024-10-14,3.8167999999999997,12.0,19.083333333333332,5.0,4.0,0.38349999999999995,0.38349999999999995,True,31.685,151.843,0.894,True,0.1,4238.672,2024,10
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,29.135,151.843,0.822,False,,4238.672,2024,10
2024-10-16,0.0668,4.0,1.0,4.0,4.0,0.0,0.0,True,27.285,151.91,0.77,False,0.0,4238.738,2024,10
2024-10-17,3.5500999999999996,8.0,26.625,2.0,2.0,3.5333999999999994,3.5333999999999994,True,23.184,155.46,0.639,True,0.995,4242.288,2024,10
2024-10-18,7.0171,21.0,20.047619047619047,6.0,3.0,6.983700000000001,6.983700000000001,True,24.768,158.344,0.67,True,0.995,4249.306,2024,10
2024-10-19,3.1002,8.0,23.25,3.0,3.0,3.0334999999999996,3.0334999999999996,True,25.301,157.077,0.69,True,0.978,4252.406,2024,10
2024-10-20,5.067,23.0,13.217391304347826,7.0,4.0,4.1836,4.2003,True,22.618,159.926,0.606,True,0.826,4257.473,2024,10
2024-10-21,1.65,4.0,24.75,3.0,2.0,1.3499999999999999,1.3499999999999999,True,20.451,156.492,0.56,False,0.818,4259.123,2024,10
2024-10-22,2.7502,20.0,8.25,8.0,4.0,2.0334000000000003,2.0334000000000003,True,23.201,153.808,0.646,False,0.739,4261.873,2024,10
2024-10-23,0.9668000000000001,9.0,6.444444444444445,4.0,4.0,0.3001,0.3001,True,24.101,148.358,0.696,False,0.31,4262.84,2024,10
2024-10-24,3.6667,12.0,18.333333333333332,3.0,3.0,1.7166000000000001,1.7166000000000001,True,24.218,144.508,0.718,True,0.468,4266.506,2024,10
2024-10-25,2.0835,12.0,10.416666666666666,5.0,2.0,2.0168,2.0168,True,19.284,139.274,0.593,False,0.968,4268.59,2024,10
2024-10-26,5.300000000000001,9.0,35.333333333333336,2.0,2.0,4.4333,4.4333,True,21.484,139.424,0.66,True,0.836,4273.89,2024,10
2024-10-27,4.3834,17.0,15.470588235294118,5.0,3.0,4.3332999999999995,4.3332999999999995,True,20.801,140.657,0.634,True,0.989,4278.273,2024,10
2024-10-28,0.23339999999999997,4.0,3.5,2.0,2.0,0.21669999999999998,0.21669999999999998,True,19.384,135.674,0.612,False,0.928,4278.507,2024,10
2024-10-29,0.05,1.0,3.0,1.0,1.0,0.0,0.0,True,16.684,133.107,0.537,False,0.0,4278.557,2024,10
2024-10-30,2.3001,9.0,15.333333333333334,6.0,5.0,1.9667,2.0,True,18.017,125.99,0.613,False,0.855,4280.857,2024,10
2024-10-31,2.4334,5.0,29.2,4.0,5.0,1.2,1.2,True,16.784,121.139,0.594,False,0.493,4283.29,2024,10
2024-11-01,0.0333,1.0,2.0,1.0,1.0,0.0,0.0,True,14.734,114.572,0.551,False,0.0,4283.324,2024,11
2024-11-02,5.75,23.0,15.0,6.0,3.0,4.8666,5.716600000000001,True,15.184,112.772,0.577,True,0.846,4289.074,2024,11
2024-11-03,1.9002999999999999,23.0,4.956521739130435,7.0,5.0,0.0834,1.2501,True,12.7,107.521,0.506,False,0.044,4290.974,2024,11
2024-11-04,0.2834,6.0,2.8333333333333335,5.0,2.0,0.2501,0.2501,True,12.75,100.455,0.544,False,0.882,4291.257,2024,11
2024-11-05,7.6669,26.0,17.692307692307693,6.0,6.0,1.3001000000000003,1.3001000000000003,True,20.367,100.455,0.869,True,0.17,4298.924,2024,11
2024-11-06,0.2834,4.0,4.25,3.0,2.0,0.2667,0.2667,True,18.351,92.221,0.853,False,0.941,4299.208,2024,11
2024-11-07,3.9835000000000003,14.0,17.071428571428573,3.0,3.0,0.0,0.0,True,19.901,93.654,0.911,True,0.0,4303.191,2024,11
2024-11-08,6.2167,22.0,16.954545454545453,7.0,6.0,1.3833,1.3833,True,26.084,97.954,1.141,True,0.223,4309.408,2024,11
2024-11-09,0.0167,1.0,1.0,1.0,1.0,0.0,0.0,True,20.351,90.32,0.966,False,0.0,4309.424,2024,11
2024-11-10,0.45020000000000004,6.0,4.5,5.0,4.0,0.0,0.0,True,18.901,85.337,0.949,False,0.0,4309.875,2024,11
2024-11-11,2.7169,20.0,8.15,14.0,8.0,0.4167,0.45,True,21.334,85.487,1.07,False,0.153,4312.592,2024,11
2024-11-12,0.4501,8.0,3.375,8.0,5.0,0.3,0.3,True,14.118,78.187,0.774,False,0.667,4313.042,2024,11
2024-11-13,3.267,14.0,14.0,10.0,6.0,0.0334,0.0334,True,17.101,77.637,0.944,True,0.01,4316.309,2024,11
2024-11-14,3.0335,12.0,15.166666666666666,5.0,5.0,0.1334,0.1334,True,16.151,80.671,0.858,True,0.044,4319.342,2024,11
2024-11-15,4.1171,23.0,10.73913043478261,17.0,10.0,3.8833999999999995,3.9000999999999997,True,14.051,84.721,0.711,True,0.943,4323.459,2024,11
2024-11-16,8.7834,19.0,27.736842105263158,8.0,5.0,4.0667,4.0667,True,22.818,89.954,1.087,True,0.463,4332.243,2024,11
2024-11-17,11.3501,17.0,40.05882352941177,7.0,6.0,2.2667,2.2667,True,33.718,94.287,1.533,True,0.2,4343.593,2024,11
2024-11-18,2.617,14.0,11.214285714285714,8.0,8.0,0.0167,0.0334,True,33.618,93.804,1.536,False,0.006,4346.21,2024,11
2024-11-19,6.55,12.0,32.75,6.0,7.0,0.0167,2.2333,True,39.718,95.287,1.786,True,0.003,4352.76,2024,11
2024-11-20,5.3835999999999995,24.0,13.458333333333334,10.0,7.0,2.2834,2.2834,True,41.835,99.021,1.811,True,0.424,4358.143,2024,11
2024-11-21,4.5502,20.0,13.65,11.0,7.0,3.5501,3.5668,True,43.351,100.821,1.843,True,0.78,4362.694,2024,11
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,39.234,99.854,1.684,False,,4362.694,2024,11
2024-11-23,0.4833,3.0,9.666666666666666,1.0,1.0,0.4833,0.4833,True,30.934,96.67,1.371,False,1.0,4363.177,2024,11
2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.584,94.587,0.887,False,,4363.177,2024,11
2024-11-25,0.05,2.0,1.5,1.0,1.0,0.0,0.0,True,17.017,89.337,0.816,False,0.0,4363.227,2024,11
2024-11-26,0.5668,8.0,4.25,5.0,3.0,0.5334,0.5334,True,11.034,85.52,0.553,False,0.941,4363.794,2024,11
2024-11-27,2.2837,13.0,10.538461538461538,7.0,6.0,0.05,0.05,True,7.934,87.571,0.388,False,0.022,4366.077,2024,11
2024-11-28,2.3837,24.0,5.958333333333333,13.0,11.0,1.2835,1.3002000000000002,True,5.768,89.904,0.275,False,0.538,4368.461,2024,11
2024-11-29,0.18339999999999998,2.0,5.5,1.0,1.0,0.0,0.0,True,5.951,87.788,0.291,False,0.0,4368.644,2024,11
2024-11-30,2.4002,11.0,13.090909090909092,4.0,3.0,2.2500999999999998,2.3001,True,7.868,87.754,0.384,False,0.937,4371.045,2024,11
2024-12-01,1.3167,1.0,79.0,1.0,1.0,0.0,0.0,True,9.184,89.038,0.442,False,0.0,4372.361,2024,12
2024-12-02,3.5665999999999998,9.0,23.77777777777778,6.0,6.0,0.0833,1.8498999999999999,True,12.701,86.854,0.627,True,0.023,4375.928,2024,12
2024-12-03,1.2833999999999999,5.0,15.4,4.0,3.0,0.5833999999999999,0.5833999999999999,True,13.418,86.238,0.667,False,0.455,4377.211,2024,12
2024-12-04,0.44999999999999996,3.0,9.0,3.0,3.0,0.0,0.25,True,11.584,86.404,0.575,False,0.0,4377.661,2024,12
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.2,78.737,0.501,False,,4377.661,2024,12
2024-12-06,0.26669999999999994,3.0,5.333333333333333,3.0,2.0,0.0833,0.2667,True,9.284,78.72,0.505,False,0.312,4377.928,2024,12
2024-12-07,0.35009999999999997,5.0,4.2,1.0,1.0,0.0,0.0,True,7.233,75.087,0.413,False,0.0,4378.278,2024,12
2024-12-08,0.7501,6.0,7.5,4.0,4.0,0.0,0.0,True,6.667,69.62,0.41,False,0.0,4379.028,2024,12
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.1,69.604,0.191,False,,4379.028,2024,12
2024-12-10,1.0834,8.0,8.125,3.0,4.0,0.08330000000000001,0.35,True,2.9,70.237,0.177,False,0.077,4380.112,2024,12
2024-12-11,3.9167,10.0,23.5,4.0,4.0,2.5833000000000004,3.9000000000000004,True,6.367,71.437,0.382,True,0.66,4384.028,2024,12
2024-12-12,2.4001,13.0,11.076923076923077,6.0,4.0,0.0,1.5,True,8.767,73.387,0.512,False,0.0,4386.428,2024,12
2024-12-13,3.5336,25.0,8.48,6.0,6.0,0.1333,3.4668,True,12.034,73.653,0.7,True,0.038,4389.962,2024,12
2024-12-14,5.9334,20.0,17.8,10.0,8.0,1.7333,3.2666,True,17.617,76.553,0.986,True,0.292,4395.896,2024,12
2024-12-15,9.5671,45.0,12.755555555555556,7.0,6.0,6.7168,9.4836,True,26.434,82.003,1.382,True,0.702,4405.463,2024,12
2024-12-16,4.9169,27.0,10.925925925925926,6.0,4.0,0.06670000000000001,0.06670000000000001,True,31.351,78.137,1.72,True,0.014,4410.38,2024,12
2024-12-17,1.6002,17.0,5.647058823529412,8.0,4.0,1.0335,1.0335,True,31.868,68.387,1.997,False,0.646,4411.98,2024,12
2024-12-18,0.8666,4.0,13.0,3.0,2.0,0.0,0.0,True,28.818,66.636,1.853,False,0.0,4412.846,2024,12
2024-12-19,3.1835,27.0,7.074074074074074,12.0,5.0,1.2001,1.2001,True,29.601,63.27,2.005,True,0.377,4416.03,2024,12
2024-12-20,3.9999000000000002,12.0,20.0,6.0,5.0,3.15,3.15,True,30.068,61.886,2.082,True,0.788,4420.03,2024,12
2024-12-21,2.5336,17.0,8.941176470588236,8.0,7.0,1.5668000000000002,1.5835000000000001,True,26.668,59.87,1.909,False,0.618,4422.563,2024,12
2024-12-22,6.4336,26.0,14.846153846153847,10.0,7.0,3.5000999999999998,4.1668,True,23.534,66.303,1.521,True,0.544,4428.997,2024,12
2024-12-23,1.6002,19.0,5.052631578947368,8.0,4.0,1.2834,1.2834,True,20.218,67.42,1.285,False,0.802,4430.597,2024,12
2024-12-24,0.8501000000000001,6.0,8.5,5.0,3.0,0.0167,0.0167,True,19.468,68.27,1.222,False,0.02,4431.447,2024,12
2024-12-25,4.5668,15.0,18.266666666666666,8.0,4.0,2.5667,2.5667,True,23.168,72.787,1.364,True,0.562,4436.014,2024,12
2024-12-26,2.0668,8.0,15.5,2.0,2.0,2.0335,2.0335,True,22.051,74.287,1.272,False,0.984,4438.081,2024,12
2024-12-27,0.8,3.0,16.0,2.0,2.0,0.6833,0.6833,True,18.851,72.803,1.11,False,0.854,4438.881,2024,12
2024-12-28,3.5002000000000004,14.0,15.0,7.0,4.0,2.7501,2.7501,True,19.818,73.92,1.149,True,0.786,4442.381,2024,12
2024-12-29,1.7834,8.0,13.375,3.0,2.0,1.7667000000000002,1.7667000000000002,True,15.168,75.52,0.861,False,0.991,4444.164,2024,12
2024-12-30,4.367,17.0,15.411764705882353,6.0,5.0,1.0334,1.0501,True,17.934,77.487,0.992,True,0.237,4448.531,2024,12
2024-12-31,3.1167000000000002,14.0,13.357142857142858,4.0,3.0,0.0,0.0,True,20.201,79.287,1.092,True,0.0,4451.648,2024,12
2025-01-01,4.8166,8.0,36.125,3.0,3.0,0.0333,0.0333,True,20.451,80.537,1.088,True,0.007,4456.465,2025,1
